"id_all","id_inpaper","id_original","year","month","date","ymonth","Headline","paper","wcount","codePN","Asahi","Yomiuri","jijistartdate","jijiymonth","cabinet","ldp","politics"
45857,23856,1820,1999,1,6,199901,"歯舞、色丹まず帰属確認　北方４島返還へ布石　日露「中間条約」で政府が検討 ","Y",1410,0,NA,1,9,199812,1,0,0
45868,23862,1837,1999,1,7,199901,"小渕首相、欧州歴訪へ出発　まずシラク仏大統領と会談へ ","Y",94,0,NA,1,9,199812,1,0,0
45884,22016,1041,1999,1,9,199901,"政府委員を来年廃止　「副大臣」新設も　自自合意","A",1063,0,1,NA,9,199901,1,0,0
45887,23871,1860,1999,1,9,199901,"政府委員、来年から廃止　副大臣、政務官を新設　自自で合意 ","Y",271,0,NA,1,9,199901,1,0,0
45905,22026,1054,1999,1,11,199901,"レバノン４原則を提唱　安定化へ支援　パレスチナで高村外相演説","A",734,0,1,NA,9,199901,1,0,0
45914,22030,1058,1999,1,12,199901,"夫婦別姓「導入検討を」　中村正三法相が自民に要請","A",702,0,1,NA,9,199901,1,1,0
45915,22031,1059,1999,1,12,199901,"日米新防衛指針、実効性を重視　米国防長官、法案修正けん制","A",1843,0,1,NA,9,199901,1,0,0
45918,23885,1896,1999,1,12,199901,"政府委員全廃、年内実現で自自合意　官僚答弁は条件付き「参考人」で ","Y",968,0,NA,1,9,199901,1,0,0
45920,23887,1898,1999,1,12,199901,"米、ＴＭＤ配備前倒し　２００６年度を２―３年　コーエン国防長官が会見で表明 ","Y",630,0,NA,1,9,199901,1,0,0
45921,23888,1899,1999,1,12,199901,"コーエン米国防長官が来日　野呂田防衛庁長官、小渕首相らと会談へ ","Y",69,0,NA,1,9,199901,1,0,0
45926,22037,1067,1999,1,13,199901,"３年ぶり円売り介入　政府・日銀、１０億ドル規模　１１２円台に","A",475,0,1,NA,9,199901,1,0,0
45929,23890,1910,1999,1,13,199901,"内閣官房に民間登用　省庁再編、首相補佐機能を強化　大綱案全文が判明 ","Y",1016,0,NA,1,9,199901,1,0,0
45939,22045,1076,1999,1,14,199901,"自自連立政権きょう発足　安保政策で最終合意　「武力一体」認めず","A",1851,0,1,NA,9,199901,1,0,1
45940,23895,1920,1999,1,14,199901,"自自連立政権きょう発足　「安保」協議で合意　国連平和活動、積極的に参加 ","Y",1353,0,NA,1,9,199901,1,0,1
45950,22049,1080,1999,1,15,199901,"小渕首相、早期成立に意欲　ガイドライン関連法案　自自連立内閣","A",948,0,1,NA,9,199901,1,0,1
45953,23903,1934,1999,1,15,199901,"自自連立内閣発足　小渕首相、「日米防衛指針」早期成立へ決意 ","Y",322,0,NA,1,9,199901,1,0,1
45954,23904,1935,1999,1,15,199901,"自自連立内閣発足　小沢氏、「安保」での成果を強調 ","Y",277,0,NA,1,9,199901,1,0,1
45965,23907,1945,1999,1,16,199901,"「参考相場圏」創設を検討　為替変動に枠、非公開で水準設定　日独仏蔵相が合意 ","Y",1520,0,NA,1,9,199901,1,0,0
45975,22063,1097,1999,1,17,199901,"ヘッジファンド対策を　為替安定へ協調確認　ＡＳＥＭ蔵相会議","A",751,0,1,NA,9,199901,1,0,0
45977,23913,1958,1999,1,17,199901,"ガイドライン法案修正へ　自自、口頭の了解　基本計画は国会承認に　政府が方針 ","Y",1131,0,NA,1,9,199901,1,0,1
45978,23914,1959,1999,1,17,199901,"ブラジル情勢を監視　ＡＳＥＭ蔵相会議、議長声明採択し閉幕／フランクフルト ","Y",404,0,NA,1,9,199901,1,0,0
45995,22074,1110,1999,1,19,199901,"内閣支持率３２％に回復　連立の評価は二分　朝日新聞世論調査","A",924,0,1,NA,9,199901,1,0,1
45998,23923,1989,1999,1,19,199901,"消費税の「福祉目的」明確に　宮沢蔵相が見解　将来の税率上げ視野 ","Y",395,0,NA,1,9,199901,1,0,0
45999,23924,1990,1999,1,19,199901,"国債残高、２００３年度には４３０兆円　４年間で１００兆円以上増／政府試算 ","Y",413,0,NA,1,9,199901,1,0,0
46001,23926,1992,1999,1,19,199901,"国会終盤で内閣不信任案提出も　民主党・菅代表、会見で表明 ","Y",632,0,NA,1,9,199901,1,0,1
46013,22082,1120,1999,1,21,199901,"小渕首相「憲法解釈変えぬ」　衆院答弁で解散・総選挙強く否定","A",600,0,1,NA,9,199901,1,0,1
46018,23933,2019,1999,1,21,199901,"各党と連携強化　小渕首相答弁／衆院本会議 ","Y",590,0,NA,1,9,199901,1,0,1
46027,22089,1127,1999,1,22,199901,"国家公務員２５％削減　閣僚数「１７以内」　行革協議で自自合意","A",987,0,1,NA,9,199901,1,0,0
46031,23940,2032,1999,1,22,199901,"国家公務員１０年で２５％減　閣僚数は１４人に　自自、省庁再編で合意 ","Y",469,0,NA,1,9,199901,1,0,0
46034,23943,2035,1999,1,22,199901,"北朝鮮に対話呼びかけ　小渕首相、衆院本会議で答弁 ","Y",301,0,NA,1,9,199901,1,0,1
46039,22095,1135,1999,1,23,199901,"情報公開法、今国会成立も　政府案修正審議へ　衆院内閣委","A",479,0,1,NA,9,199901,1,0,1
46043,23945,2042,1999,1,23,199901,"武器・弾薬輸送は可能　憲法上の新見解　小渕首相が衆院予算委で表明へ ","Y",1070,0,NA,1,9,199901,1,0,1
46056,23952,2055,1999,1,24,199901,"国立大教員の企業役員兼業ＯＫ　「技術移転会社」を想定　政府が方針 ","Y",530,0,NA,1,9,199901,1,0,0
46067,23958,2069,1999,1,25,199901,"「周辺事態」国会承認に猶予期間　出動後６０日か２０日　政府・与党に浮上 ","Y",643,0,NA,1,9,199901,1,0,1
46073,22113,1156,1999,1,26,199901,"政府内、見解にズレ　多国籍軍への武器・弾薬輸送","A",924,0,1,NA,9,199901,1,0,0
46079,23963,2082,1999,1,26,199901,"多国籍軍への武器輸送　野中官房長官、難色示す ","Y",530,0,NA,1,9,199901,1,0,0
46085,22120,1165,1999,1,27,199901,"周辺事態「地理的要素含む」　政府、特定地域は指さず","A",675,0,1,NA,9,199901,1,0,0
46089,23967,2093,1999,1,27,199901,"内閣支持、最高の３５．４％　「自自連立に期待」３１％／読売新聞全国世論調査 ","Y",521,1,NA,1,9,199901,1,0,1
46093,22123,1168,1999,1,28,199901,"東ティモールの独立容認を提案　インドネシア政府閣議決定","A",487,0,1,NA,9,199901,1,0,0
46116,22137,1186,1999,1,30,199901,"破たん処理の企画立案、大蔵共管に含み　　財・金分離で官房長官","A",385,0,1,NA,9,199901,1,0,0
46127,22143,1193,1999,1,31,199901,"公安調査官の海外派遣を検討　任務逸脱の恐れも　情報収集で、政府","A",1089,0,1,NA,9,199901,1,0,0
46153,24000,2171,1999,2,2,199902,"周辺事態法案　「安保の枠内」明記　政府・与党が修正固める ","Y",573,0,NA,1,6,199901,1,0,1
46159,22157,1210,1999,2,3,199902,"武器輸送、民間依頼も　「周辺事態」米軍支援の政府・与党見解","A",879,0,1,NA,6,199901,1,0,1
46171,24008,2194,1999,2,4,199902,"大阪五輪招致委に小渕首相らの参加見合わせ　ＩＯＣ改革見極め　政府が決定 ","Y",844,0,NA,1,6,199901,1,0,0
46173,24010,2196,1999,2,4,199902,"ガイドライン法案　周辺事態出動、衆参とも不承認なら撤収　政府・与党が修正案 ","Y",692,0,NA,1,6,199901,1,0,1
46180,22168,1224,1999,2,5,199902,"ドーピング監視へ独立機関　ＩＯＣ・競技連盟・各国政府が合意","A",1281,0,1,NA,6,199901,1,0,0
46194,24020,2221,1999,2,6,199902,"「周辺事態」後方支援　実施区域は公表せず　野呂田防衛長官が表明／衆院予算委 ","Y",441,0,NA,1,6,199902,1,0,1
46202,24025,2233,1999,2,7,199902,"「機雷除去」も国会承認　周辺事態法案に明記　政府・自民が方針 ","Y",837,0,NA,1,6,199902,1,1,1
46214,24031,2246,1999,2,8,199902,"フセイン・ヨルダン国王死去　小渕首相、国葬出席へ ","Y",212,0,NA,1,6,199902,1,0,0
46228,24039,2259,1999,2,9,199902,"フセイン国王の国葬出席　小渕首相、アンマンに到着 ","Y",96,0,NA,1,6,199902,1,0,0
46257,22206,1269,1999,2,12,199902,"対北朝鮮「対話と抑止」で　高村外相、韓国大統領らに強調","A",1178,0,1,NA,6,199902,1,0,0
46262,24055,2299,1999,2,12,199902,"行政文書、最長３０年保存　情報公開へ政府が指針原案 ","Y",596,0,NA,1,6,199902,1,0,0
46282,24065,2320,1999,2,14,199902,"沖縄県と政府、米軍の三者協議、４年ぶりに再開 ","Y",263,0,NA,1,6,199902,1,0,0
46287,22221,1288,1999,2,16,199902,"高知県、非核神戸方式条例化見送りへ　政府・自民の批判や反対で","A",608,0,1,NA,6,199902,1,1,0
46288,22222,1289,1999,2,16,199902,"小渕内閣の支持３７％、発足以来最高　朝日新聞社世論調査","A",835,1,1,NA,6,199902,1,0,0
46315,24078,2354,1999,2,18,199902,"都知事選　明石氏、出馬に傾く　自民が「一致支援」　きょう小渕首相と会談 ","Y",1093,0,NA,1,6,199902,1,1,0
46319,24082,2358,1999,2,18,199902,"最高裁判事に奥田昌道氏と梶谷玄氏が内定／政府 ","Y",356,0,NA,1,6,199902,1,0,0
46332,22244,1316,1999,2,20,199902,"渋る明石氏、ぶっつけ本番の説得劇　２・１８、舞台は官邸","A",1336,0,1,NA,6,199902,1,0,0
46338,24089,2379,1999,2,20,199902,"９９年度予算案、衆院通過　統一選以降の改造模索　小渕首相「自自公」定着図る ","Y",1107,0,NA,1,6,199902,1,1,1
46344,22251,1325,1999,2,21,199902,"米国務長官ら、妥協案交渉か　コソボ紛争和平交渉","A",264,0,1,NA,6,199902,1,0,0
46346,22253,1327,1999,2,21,199902,"インド首相がパキスタン訪問　首脳会談、核実験禁止を協議へ","A",463,0,1,NA,6,199902,1,0,0
46350,24095,2389,1999,2,21,199902,"日本の早期景気回復　ルービン米財務長官が要請 ","Y",89,0,NA,1,6,199902,1,0,0
46358,22260,1336,1999,2,22,199902,"国境画定委、４月に東京で　国後に宿泊施設　日ロ外相会談","A",1492,1,1,NA,6,199902,1,0,0
46366,22264,1341,1999,2,23,199902,"領土問題「解決策探る決意」　ロシア大統領、小渕首相に親書","A",553,0,1,NA,6,199902,1,0,0
46371,24105,2411,1999,2,23,199902,"衆院選挙制度見直しへ　与野党で協議機関　政府・自民が方針 ","Y",392,0,NA,1,6,199902,1,1,1
46381,24110,2423,1999,2,24,199902,"経済、１０年で本格再生　２６日に小渕首相へ最終答申／経済戦略会議 ","Y",516,0,NA,1,6,199902,1,0,0
46382,24111,2424,1999,2,24,199902,"省庁再編後の政策評価　民間有識者と官僚による第三者機関新設／政府原案 ","Y",453,0,NA,1,6,199902,1,0,0
46387,22275,1354,1999,2,25,199902,"日本有事の米軍支援　「法整備を早期検討」　野呂田防衛庁長官","A",774,0,1,NA,6,199902,1,0,1
46396,22279,1358,1999,2,26,199902,"ガイドラインの自治体協力徹底へ手引　政府・自民検討開始","A",361,0,1,NA,6,199902,1,1,1
46431,24133,2481,1999,3,1,199903,"国内初の脳死移植実施　小渕首相「成功祈りたい」 ","Y",100,0,NA,1,11,199902,1,0,0
46446,22306,1390,1999,3,3,199903,"大半は日銀から調達　政府、預保債で返済　公的資金７兆円","A",701,0,1,NA,11,199902,1,0,0
46463,24147,2519,1999,3,4,199903,"サマータイム「２００１年度導入」　国民会議が提言　政府・国会足並みそろう ","Y",676,0,NA,1,11,199902,1,0,1
46465,24149,2521,1999,3,4,199903,"日の丸・君が代法制化問題　強制条項設けず　政府が方針固める ","Y",453,0,NA,1,11,199902,1,0,0
46470,22320,1407,1999,3,5,199903,"米軍物資の積載場、民間倉庫・公有地も　周辺事態法案政府が検討","A",913,0,1,NA,11,199902,1,0,0
46475,24152,2532,1999,3,5,199903,"７７万人雇用創出　「情報」「住宅」など４分野　政府目標きょう決定 ","Y",697,0,NA,1,11,199902,1,0,0
46481,22326,1414,1999,3,6,199903,"石橋一弥氏死去　海部内閣で文相","A",206,0,1,NA,11,199902,1,0,0
46483,22328,1416,1999,3,6,199903,"原発「理解得つつ推進」　政府、基本方針に明記へ　温暖化対策","A",1129,0,1,NA,11,199902,1,0,0
46484,22329,1417,1999,3,6,199903,"中村法相辞任論強まる　政府与党、予算にらみ判断","A",975,-1,1,NA,11,199902,1,0,1
46488,24157,2544,1999,3,6,199903,"中村法相、週明け辞任へ　憲法改正発言などで引責 ","Y",547,-1,NA,1,11,199902,1,0,0
46502,24165,2558,1999,3,7,199903,"中村法相あすにも辞意　後任は参院の吉川芳男氏が有力 ","Y",218,-1,NA,1,11,199902,1,0,1
46505,22338,1427,1999,3,8,199903,"中村正三郎法相辞任、きょう詰め　政府自民、国会への影響見極め","A",948,-1,1,NA,11,199902,1,1,1
46509,24168,2570,1999,3,8,199903,"都知事選　石原慎太郎・元運輸相が出馬を決断　１１日にも正式表明 ","Y",984,0,NA,1,11,199902,1,0,0
46510,24169,2571,1999,3,8,199903,"基礎年金　宮下厚相、国庫負担増の先送りに言及　「財源確保できない場合」 ","Y",420,0,NA,1,11,199902,1,0,0
46516,22344,1435,1999,3,9,199903,"法相に陣内孝雄氏就任","A",641,0,1,NA,11,199902,1,0,0
46527,22350,1442,1999,3,10,199903,"日の丸・君が代法案、今国会に提出　参院委で野中官房長官が意向","A",637,0,1,NA,11,199902,1,0,1
46531,24180,2595,1999,3,10,199903,"「国旗・国歌法案」　政府、今国会に提出方針　日教組は反対表明へ ","Y",632,0,NA,1,11,199902,1,0,1
46534,22353,1446,1999,3,11,199903,"小渕恵三首相、支持を表明　米の包括的北朝鮮政策","A",438,0,1,NA,11,199903,1,0,0
46582,22379,1476,1999,3,16,199903,"朱首相「ＴＭＤに反対」　中国全人代閉幕会見　金融破たん「遺憾」","A",676,0,1,NA,11,199903,1,0,0
46585,24205,2653,1999,3,16,199903,"日韓投資協定、年内に　小渕首相訪韓時に確認　企業進出の制約を撤廃 ","Y",535,1,NA,1,11,199903,1,0,0
46590,22382,1480,1999,3,17,199903,"小渕内閣支持率、３３％に下落　自民党は上昇　朝日新聞社世論調査","A",567,-1,1,NA,11,199903,1,1,1
46607,24215,2672,1999,3,18,199903,"国債の市中買い入れ、４月以降も継続　宮沢蔵相が表明 ","Y",249,0,NA,1,11,199903,1,0,0
46609,24217,2674,1999,3,18,199903,"少子化対策で補正予算　数千億円規模を政府・自民党が検討 ","Y",422,0,NA,1,11,199903,1,1,1
46616,22397,1497,1999,3,19,199903,"北朝鮮支援は「再発射阻止が前提」　首相、日韓首脳会談で表明へ","A",971,0,1,NA,11,199903,1,0,0
46617,22398,1498,1999,3,19,199903,"高村正彦外相、４例示す　ガイドラインにおける周辺事態の定義","A",323,0,1,NA,11,199903,1,0,0
46618,22399,1499,1999,3,19,199903,"ガイドライン政府案、割れる評価　朝日新聞社世論調査","A",1735,0,1,NA,11,199903,1,0,0
46623,24224,2689,1999,3,19,199903,"自衛隊の機雷除去活動を基本計画に明記　野呂田防衛庁長官が答弁／衆院特別委 ","Y",218,0,NA,1,11,199903,1,0,1
46640,22409,1511,1999,3,21,199903,"小渕首相、自民党総裁再選に意欲","A",505,0,1,NA,11,199903,1,1,1
46641,22410,1512,1999,3,21,199903,"対北朝鮮、「対話と抑止」基本に　小渕首相、韓国で講演","A",489,0,1,NA,11,199903,1,0,0
46645,24233,2710,1999,3,21,199903,"小渕首相が続投に意欲　総裁選前、内閣改造せず ","Y",510,0,NA,1,11,199903,1,1,0
46654,24239,2721,1999,3,22,199903,"周辺事態「認定」を国会承認に　緊急時は「事後」　政府・与党が法案修正方針 ","Y",620,0,NA,1,11,199903,1,0,1
46659,22417,1523,1999,3,23,199903,"北朝鮮のテポドン再発射、「あり得ぬ」　小渕首相が認識","A",432,0,1,NA,11,199903,1,0,0
46664,24244,2733,1999,3,23,199903,"ガイドライン関連法案　小渕首相、早期成立に意欲　防大卒業式で訓示 ","Y",358,0,NA,1,11,199903,1,0,0
46665,24245,2734,1999,3,23,199903,"レバノン問題解決　高村４原則を評価　シャラ・シリア外相が表明 ","Y",766,0,NA,1,11,199903,1,0,0
46671,24249,2743,1999,3,24,199903,"不審船に自衛艦警告射撃　日本海で２隻が停船命令無視　政府、初の海上警備発令 ","Y",1426,0,NA,1,11,199903,1,0,0
46672,24250,2744,1999,3,24,199903,"日本海の不審船　「北朝鮮スパイ船の疑い」　政府関係者が見解 ","Y",118,0,NA,1,11,199903,1,0,0
46676,22423,1531,1999,3,25,199903,"北朝鮮に引き渡し要求　海上警備行動は終結　不審船で政府方針","A",920,0,1,NA,11,199903,1,0,0
46688,24260,2759,1999,3,25,199903,"内閣支持率最高の３８．７％　統一選、必ず投票６０％／読売新聞社全国世論調査 ","Y",504,1,NA,1,11,199903,1,0,0
46691,22431,1540,1999,3,26,199903,"内閣法に「国民主権」　政府、改正案に明記へ","A",492,0,1,NA,11,199903,1,0,1
46698,24265,2773,1999,3,26,199903,"［ディスカス・争点討論］北朝鮮とどう向き合うか　高村外相ら３氏 ","Y",5552,0,NA,1,11,199903,1,0,0
46705,24266,2781,1999,3,27,199903,"不審船の領海侵犯事件　海保の沿岸警備強化　保有機に武器搭載も　政府が方針 ","Y",696,0,NA,1,11,199903,1,0,0
46718,24274,2796,1999,3,28,199903,"北朝鮮、不審船事件への関与否定　小渕首相が不快感 ","Y",344,0,NA,1,11,199903,1,0,0
46720,24276,2798,1999,3,28,199903,"不審船事件　引き渡し、米国通じ北朝鮮へ働きかけ　政府が方針 ","Y",165,0,NA,1,11,199903,1,0,0
46728,24280,2808,1999,3,29,199903,"有事法制、立法化着手へ　ガイドライン法案成立後に　野呂田防衛長官が意向 ","Y",855,0,NA,1,11,199903,1,0,0
46735,22450,1562,1999,3,30,199903,"有事法制化は先送り　今国会、ガイドライン優先　政府・与党","A",780,0,1,NA,11,199903,1,0,1
46736,22451,1563,1999,3,30,199903,"自衛隊出動、国会承認に　政府・自民方針を各党と協議へ　周辺事態","A",730,0,1,NA,11,199903,1,1,1
46744,24290,2826,1999,3,30,199903,"プリマコフ露首相、きょうユーゴ訪問　ＮＡＴＯ空爆６日目　「コソボ」説得工作 ","Y",385,0,NA,1,11,199903,1,0,0
46746,24292,2828,1999,3,30,199903,"国旗・国歌の法案提出、今国会は見送り　政府が方針固める ","Y",423,0,NA,1,11,199903,1,0,1
46749,22456,1571,1999,3,31,199903,"ロシア首相、調停継続へ　ユーゴ大統領と会談「いくつかの成果」","A",752,0,1,NA,11,199903,1,0,0
46752,22459,1574,1999,3,31,199903,"北朝鮮に正式抗議　政府「国際法に違反」　不審船事件","A",583,0,1,NA,11,199903,1,0,1
46755,24295,2836,1999,3,31,199903,"不審船事件　北朝鮮工作船と断定　在外公館通じ抗議へ／政府 ","Y",526,0,NA,1,11,199903,1,0,0
46759,24299,2840,1999,3,31,199903,"ユーゴ大統領と会談　プリマコフ露首相、「成果あった」と強調 ","Y",369,0,NA,1,11,199903,1,0,0
46761,24301,2842,1999,3,31,199903,"公的資金、都市銀など１５行に払い込み　資本注入手続き完了／政府 ","Y",265,0,NA,1,11,199903,1,0,0
46765,22464,1580,1999,4,1,199904,"会社分割を法制化へ　事業リストラ促す　政府・自民党検討","A",736,0,1,NA,9,199903,1,1,1
46766,22465,1581,1999,4,1,199904,"危機管理対応１１項目　政府、初の総合調整マニュアル","A",1086,0,1,NA,9,199903,1,0,0
46768,24303,2851,1999,4,1,199904,"情報衛星、国産を使用　日本の技術で開発可能　政府が方針固める ","Y",599,0,NA,1,9,199903,1,0,0
46776,22468,1586,1999,4,2,199904,"行政文書をファイル管理　政府指針案、窓口で検索も　情報公開法案","A",1918,0,1,NA,9,199903,1,0,0
46783,24312,2868,1999,4,2,199904,"コソボ難民支援　政府、新たに１５００万ドル ","Y",168,0,NA,1,9,199903,1,0,0
46813,22485,1607,1999,4,6,199904,"「海保能力の整備必要」　政府、７課題検討へ　不審船対応","A",655,0,1,NA,9,199903,1,0,0
46831,24336,2914,1999,4,7,199904,"ユーゴ政府の一方的停戦表明　「解決の糸口」　ロシア、空爆停止を要求 ","Y",131,0,NA,1,9,199903,1,0,0
46832,24337,2915,1999,4,7,199904,"コソボ難民の受け入れを検討　医師団派遣も　政府、国連要請受け ","Y",930,0,NA,1,9,199903,1,0,0
46866,24355,2946,1999,4,10,199904,"コンピューター２０００年問題　医療、鉄道に対応の遅れ／生活関連政府調査 ","Y",749,0,NA,1,9,199904,1,0,0
46876,24361,2957,1999,4,11,199904,"貧困国救済、“債務免除”を拡充　宮沢蔵相がワシントンＧ７で表明へ ","Y",687,0,NA,1,9,199904,1,0,0
46896,24373,2978,1999,4,13,199904,"ＮＡＴＯ外相理、ユーゴ空爆継続で一致 ","Y",525,0,NA,1,9,199904,1,0,0
46902,22528,1660,1999,4,14,199904,"薬価、定率負担を検討　診察費と切り離し　政府・自民方針","A",639,0,1,NA,9,199904,1,1,0
46904,24375,2985,1999,4,14,199904,"来年のサミット開催地　大阪、福岡、宮崎に絞る　下旬に最終決定／政府 ","Y",622,0,NA,1,9,199904,1,0,0
46910,22531,1664,1999,4,15,199904,"９４年朝鮮半島危機で米韓支援へ有事計画　政府、防衛指針作業復活","A",1662,0,1,NA,9,199904,1,0,0
46924,22537,1671,1999,4,16,199904,"米政府高官が評価　沖縄・普天間飛行場返還での軍民共用案","A",649,1,1,NA,9,199904,1,0,0
46926,22539,1673,1999,4,16,199904,"ブレア英首相が「不満」　ＩＤＣ買収でＣ＆Ｗ擁護","A",169,0,1,NA,9,199904,1,0,0
46937,22543,1678,1999,4,17,199904,"自衛隊出動、領域問わず国会承認　防衛指針法案で政府・自民が方針","A",940,0,1,NA,9,199904,1,1,1
46944,24400,3028,1999,4,17,199904,"原発事故　１８機関が連携し対処　政府、危機マニュアル作成 ","Y",611,0,NA,1,9,199904,1,0,0
46950,22549,1685,1999,4,18,199904,"インド連立政権崩壊　バジパイ首相退陣　１票差で信任案否決","A",667,0,1,NA,9,199904,1,0,1
46960,24407,3048,1999,4,19,199904,"「周辺事態」　紛争発生など４類型　政府が統一見解作成へ ","Y",996,0,NA,1,9,199904,1,0,0
46983,22565,1705,1999,4,21,199904,"ＯＤＡ債権を実質放棄　４１カ国、９３００億円　政府方針","A",762,0,1,NA,9,199904,1,0,0
46984,24419,3073,1999,4,21,199904,"政府、Ｇ７でヘッジファンド規制案提唱へ　「相場操縦」「風説の流布」など ","Y",890,0,NA,1,9,199904,1,0,0
46987,24422,3076,1999,4,21,199904,"小渕首相、米企業の投資を歓迎　日米首脳会談で表明へ ","Y",393,0,NA,1,9,199904,1,0,0
46996,24426,3088,1999,4,22,199904,"日米「２１世紀へ結束」確認　首脳会談への政府対処方針固まる ","Y",1273,1,NA,1,9,199904,1,0,0
46999,24429,3091,1999,4,22,199904,"エリツィン・ロシア大統領、今秋にも来日　橋本前首相との会談で表明 ","Y",449,0,NA,1,9,199904,1,0,0
47008,24432,3099,1999,4,23,199904,"「補正」含め追加景気策　産業構造改革促す　日米首脳会談で小渕首相が表明へ ","Y",1066,0,NA,1,9,199904,1,0,0
47020,24440,3113,1999,4,24,199904,"外形標準課税を導入　現行事業税も存続　政府税調が方針 ","Y",764,0,NA,1,9,199904,1,0,0
47024,24444,3118,1999,4,24,199904,"サミット開催市の決定は連休明け／野中官房長官 ","Y",111,0,NA,1,9,199904,1,0,0
47033,24447,3125,1999,4,25,199904,"「キレる子」家庭に原因多い　ナイフ所持と同じ傾向　政府初の調査・専門家分析 ","Y",1270,0,NA,1,9,199904,1,0,0
47042,24452,3137,1999,4,26,199904,"自自公政権なら選挙協力再検討も／民主・菅代表 ","Y",83,0,NA,1,9,199904,1,1,1
47043,24453,3138,1999,4,26,199904,"ＮＡＴＯ首脳会議　「対露修復」打ち出す　加外相、モスクワへ「特使」訪問 ","Y",540,0,NA,1,9,199904,1,0,0
47050,22591,1736,1999,4,27,199904,"コソボ難民帰還など支援に２億ドル追加を固める　政府","A",510,0,1,NA,9,199904,1,0,0
47052,22593,1738,1999,4,27,199904,"米、内需拡大求める　「あらゆる対策を」　Ｇ７前に日米蔵相会談","A",888,0,1,NA,9,199904,1,0,0
47053,22594,1739,1999,4,27,199904,"首相、ガイドライン法案早期成立に協力を要請　党首会談","A",494,0,1,NA,9,199904,1,0,1
47057,24462,3153,1999,4,27,199904,"日米蔵相会談　米、追加景気策を要求　宮沢蔵相「補正」には慎重 ","Y",695,0,NA,1,9,199904,1,0,0
47060,24465,3156,1999,4,27,199904,"２０００年開催、その名は「九州サミット」　閣僚会議は宮崎で　政府が方針 ","Y",635,0,NA,1,9,199904,1,0,0
47073,24471,3170,1999,4,28,199904,"通貨バスケット制導入　ＩＭＦ暫定委で宮沢蔵相が提唱 ","Y",319,0,NA,1,9,199904,1,0,0
47077,22605,1753,1999,4,29,199904,"公明に連携呼びかけ　連立政権も視野　野中官房長官","A",667,0,1,NA,9,199904,1,0,1
47090,22612,1761,1999,4,30,199904,"２０００年サミット沖縄で　小渕恵三首相決定、歴史的事情に配慮","A",1328,0,1,NA,9,199904,1,0,0
47091,24479,3194,1999,4,30,199904,"サミット　沖縄・名護市開催決まる　小渕首相、「基地」打開へ決断 ","Y",1058,0,NA,1,9,199904,1,0,0
47094,24482,3197,1999,4,30,199904,"小渕首相、米へ出発 ","Y",137,0,NA,1,9,199904,1,0,0
47122,22624,1777,1999,5,3,199905,"小渕首相、「自自公」強化に意欲　連立の可能性も視野に","A",775,0,1,NA,7,199904,1,1,1
47129,24501,3231,1999,5,3,199905,"小渕首相、ワシントン着 ","Y",83,0,NA,1,7,199904,1,0,0
47130,24502,3232,1999,5,3,199905,"産業競争力と雇用対策の法整備、今国会で　与野党協議呼びかけ　小渕首相が意向 ","Y",568,0,NA,1,7,199904,1,0,1
47138,24504,3240,1999,5,4,199905,"日米首脳会談　プラス成長に不退転の決意　小渕首相が表明へ ","Y",1313,1,NA,1,7,199904,1,0,0
47145,22638,1797,1999,5,5,199905,"資金協定に政府が署名　対ＫＥＤＯ供与","A",315,0,1,NA,7,199904,1,0,0
47146,22639,1798,1999,5,5,199905,"Ｇ８の緊急外相会議、６日にボンで　ドイツ政府","A",271,0,1,NA,7,199904,1,0,0
47149,24508,3250,1999,5,5,199905,"日米首脳会談　クリントン米大統領、景気刺激継続求める　小渕首相は追加示唆 ","Y",1426,1,NA,1,7,199904,1,0,0
47153,24512,3254,1999,5,5,199905,"コソボ問題　小渕首相とチェルノムイルジン・ロシア特使が協議 ","Y",292,0,NA,1,7,199904,1,0,0
47154,24513,3255,1999,5,5,199905,"訪米の小渕首相が帰国の途に ","Y",95,0,NA,1,7,199904,1,0,0
47158,22644,1805,1999,5,7,199905,"コソボに治安・文民監視団　打開へ７項目合意　Ｇ８外相会議","A",1355,0,1,NA,7,199905,1,0,0
47162,24517,3267,1999,5,7,199905,"コソボに国際治安組織　暫定統治機構設立など７項目の議長声明／Ｇ８外相会議 ","Y",764,0,NA,1,7,199905,1,0,0
47168,22648,1811,1999,5,8,199905,"情報公開法「施行早期に」　野中官房長官","A",453,0,1,NA,7,199905,1,0,1
47182,24526,3287,1999,5,9,199905,"中国大使館誤爆　ＮＡＴＯ軍の即時空爆停止、中露外相が一致 ","Y",114,0,NA,1,7,199905,1,0,0
47187,24531,3292,1999,5,9,199905,"Ｇ８外相、コソボ紛争を教訓に紛争予防で集中討議　１２月開催で合意へ ","Y",531,0,NA,1,7,199905,1,0,0
47188,24532,3293,1999,5,9,199905,"国会、大幅延長の意向　小渕首相が表明　重要案件処理へ２―３か月も ","Y",766,0,NA,1,7,199905,1,0,1
47196,24535,3303,1999,5,10,199905,"在ベオグラード中国大使館誤爆　反米デモ全土に　胡副主席、「擁護」の政府見解 ","Y",319,0,NA,1,7,199905,1,0,0
47227,24555,3341,1999,5,12,199905,"ガイドラインめぐり公明党首と会談　小渕首相が意向表明 ","Y",233,0,NA,1,7,199905,1,0,1
