"id_all","id_inpaper","id_original","year","month","date","ymonth","Headline","paper","wcount","codePN","Asahi","Yomiuri","jijistartdate","jijiymonth","cabinet","ldp","politics"
35132,18326,412,1996,2,27,199602,"「夫婦別姓」導入を答申　民法４９年ぶり大改正　今国会へ法案提出／法制審議会 ","Y",1161,0,NA,1,9,199602,0,0,1
35138,16809,298,1996,2,28,199602,"与野党がきょう党首会談　新進、共産は住専処理予算削除を正式要求","A",688,0,1,NA,9,199602,0,0,1
35142,18330,419,1996,2,28,199602,"住専予算大詰め折衝　与野党きょう党首会談　新進が対案、組み替え要求提出 ","Y",1018,0,NA,1,9,199602,0,0,1
35145,18333,422,1996,2,28,199602,"［政まつりごと］第五部検証・連立政治（１３）責任野党（連載） ","Y",1634,0,NA,1,9,199602,0,0,1
35150,16815,305,1996,2,29,199602,"“一龍”住専会談は平行線　首相官邸での与野党党首会談","A",552,0,1,NA,9,199602,1,0,1
35155,18338,428,1996,2,29,199602,"与野党の党首会談は物別れ　新進、共産が住専予算に協力拒否 ","Y",383,0,NA,1,9,199602,0,0,1
35158,18341,431,1996,2,29,199602,"［政まつりごと］第五部検証・連立政治（１４）三百諸侯（連載）＝訂正あり ","Y",1757,0,NA,1,9,199602,0,0,1
35163,16822,313,1996,3,1,199603,"政治は機能不全　世論とズレ（住専処理策を問う）","A",465,0,1,NA,8,199602,0,0,1
35165,18343,437,1996,3,1,199603,"電通審のＮＴＴ３分割答申　連立与党は結論先送りの方針 ","Y",169,0,NA,1,8,199602,0,0,1
35170,18348,442,1996,3,1,199603,"［政まつりごと］第五部検証・連立政治（１５）小党の生きざま（連載） ","Y",1674,0,NA,1,8,199602,0,0,1
35171,16823,315,1996,3,2,199603,"「４日採決」与党決定　新進は徹底抗戦へ　１９９６年度予算案","A",665,0,1,NA,8,199602,0,0,1
35175,16827,319,1996,3,2,199603,"住専と民主主義　その場しのぎを断て　中馬清福・論説主幹（座標）","A",1859,-1,1,NA,8,199602,0,0,1
35179,18351,447,1996,3,2,199603,"９６年度予算案　衆院採決５日にも　与党「住専」修正加えず ","Y",390,0,NA,1,8,199602,0,0,1
35183,18355,451,1996,3,2,199603,"［政まつりごと］第五部検証・連立政治（１６）連立と外交（連載） ","Y",1698,0,NA,1,8,199602,0,0,1
35191,18359,458,1996,3,3,199603,"オーストラリア、保守連合が圧勝　総選挙で１３年ぶり政権交代へ ","Y",214,0,NA,1,8,199602,1,0,1
35193,18361,460,1996,3,3,199603,"［政まつりごと］第五部検証・連立政治（１７）失われしもの（連載） ","Y",1683,0,NA,1,8,199602,0,0,1
35198,16837,331,1996,3,4,199603,"母体行の負担増盛る　政府・与党が住専追加策　予算案採決で緊迫","A",1222,0,1,NA,8,199602,1,0,1
35205,16840,335,1996,3,5,199603,"ルール不透明な住専処理追加策　場当たりの政治力決着　山田厚史","A",1328,0,1,NA,8,199602,0,0,1
35208,18366,472,1996,3,5,199603,"住専処理　母体行が５０００億追加負担　リストラ益、納税で　与党と基本合意 ","Y",911,0,NA,1,8,199602,0,0,1
35210,18368,474,1996,3,5,199603,"住専処理　新進党抜きできょう予算委採決／与党方針 ","Y",265,0,NA,1,8,199602,0,0,1
35212,18370,476,1996,3,5,199603,"［政まつりごと］第五部検証・連立政治（１８）文化の違い（連載） ","Y",1671,0,NA,1,8,199602,0,0,1
35216,16846,342,1996,3,6,199603,"与党が特別委設置を提案　予算成立後も論議　住専処理問題","A",1213,0,1,NA,8,199602,0,0,1
35217,18371,483,1996,3,6,199603,"予算案採決持ち越し　特別委で打開探る　住専支出で与党、新進に提案 ","Y",1171,0,NA,1,8,199602,0,0,1
35220,18374,486,1996,3,6,199603,"薬害エイズで参考人招致を検討／衆院厚生委 ","Y",230,0,NA,1,8,199602,0,0,1
35222,18376,488,1996,3,6,199603,"［政まつりごと］第五部検証・連立政治（１９）官僚たちは、今（連載） ","Y",1642,0,NA,1,8,199602,0,0,1
35223,16847,344,1996,3,7,199603,"参院岐阜補選、きょう告示","A",797,0,1,NA,8,199602,0,0,1
35228,16852,349,1996,3,7,199603,"予算案、週内通過は微妙　与党、加藤氏喚問拒む","A",960,0,1,NA,8,199602,0,0,1
35230,18378,494,1996,3,7,199603,"予算案の衆院通過遅れ、暫定予算やむなし　久保蔵相が表明 ","Y",185,0,NA,1,8,199602,1,0,1
35234,18382,498,1996,3,7,199603,"［政まつりごと］第五部検証・連立政治（２０）世代感覚（連載） ","Y",1457,0,NA,1,8,199602,0,0,1
35236,16854,352,1996,3,8,199603,"土井たか子衆院議長の調整不調　住専国会なお空転","A",360,0,1,NA,8,199603,0,0,1
35239,16857,355,1996,3,8,199603,"対外決済など自由化　外国為替制度の抜本改革へ　政府・与党","A",1375,0,1,NA,8,199603,1,0,1
35246,18388,506,1996,3,8,199603,"佐藤　守良氏（新進党衆院議員、元農水相）死去　国土庁長官など歴任 ","Y",400,0,NA,1,8,199603,1,0,1
35247,16859,358,1996,3,9,199603,"議長の再調整不調　住専国会","A",1331,0,1,NA,8,199603,0,0,1
35253,18390,513,1996,3,9,199603,"住専処理　国会混乱、長引く公算　土井議長が与野党国対責任者と会談 ","Y",571,-1,NA,1,8,199603,0,0,1
35254,18391,514,1996,3,9,199603,"暫定予算やむなし　与党３党が一致 ","Y",119,0,NA,1,8,199603,0,0,1
35264,18398,524,1996,3,10,199603,"韓国、政界再編は必至　与党と協調に含み　金大中総裁が読売新聞社と会見 ","Y",463,0,NA,1,8,199603,0,1,1
35266,18400,526,1996,3,10,199603,"住専予算、衆院採決は１２日以降に　事務総長が退去要請　新進拒否、ピケ続行 ","Y",487,-1,NA,1,8,199603,0,0,1
35269,16868,370,1996,3,11,199603,"与野党が折衝再開へ　党首会談での打開も　空転国会","A",2215,-1,1,NA,8,199603,0,0,1
35270,16869,371,1996,3,11,199603,"政府・与党は決断示す時　「ぎりぎり」論理崩壊（住専処理策を問う）","A",875,0,1,NA,8,199603,1,0,1
35274,18405,534,1996,3,11,199603,"社民党大会閉幕　住専予算を了承、特別委で解明強調 ","Y",516,0,NA,1,8,199603,0,0,1
35276,18407,536,1996,3,11,199603,"住専国会きょうも空転　与野党折衝メド立たず ","Y",482,0,NA,1,8,199603,0,0,1
35277,16870,373,1996,3,12,199603,"「職務を遂行」と表明　土井衆院議長、与野党と会談　空転国会","A",461,0,1,NA,8,199603,0,0,1
35281,18408,540,1996,3,12,199603,"沖縄基地問題、代理署名訴訟が結審　大田県知事が拒否理由訴え ","Y",1061,0,NA,1,8,199603,0,0,1
35282,18409,541,1996,3,12,199603,"「住専」国会、打開メド立たず　土井議長は強制排除も示唆 ","Y",768,0,NA,1,8,199603,0,0,1
35297,18418,552,1996,3,13,199603,"「住専国会」空転　土井議長が５党協議呼びかけ　新進党は新提案が条件 ","Y",416,0,NA,1,8,199603,0,0,1
35303,16880,386,1996,3,14,199603,"議長収拾策も不調　新進党、会談に応ぜず　国会空転","A",130,0,1,NA,8,199603,0,0,1
35310,18425,563,1996,3,14,199603,"与野党対立の国会　土井衆院議長、大幅審議日程を提案　新進は拒否、住専に対案 ","Y",459,0,NA,1,8,199603,0,0,1
35316,16886,393,1996,3,15,199603,"新進党内にも柔軟論　正常化は週明け以降　住専処理策で空転国会","A",970,0,1,NA,8,199603,0,0,1
35318,16888,395,1996,3,15,199603,"市民の自立　怒り続ければ改革へ力（住専・政治は立ち直るか：上）","A",530,0,1,NA,8,199603,0,0,1
35323,18434,573,1996,3,15,199603,"国会正常化は来週以降　土井・米沢会談、進展なし ","Y",381,0,NA,1,8,199603,0,0,1
35325,16890,398,1996,3,16,199603,"審議空白、２週間に　住専国会","A",1639,-1,1,NA,8,199603,0,0,1
35327,16892,400,1996,3,16,199603,"「政」主導　一過性体質見抜く「官」（住専・政治は立ち直るか：中）","A",555,0,1,NA,8,199603,0,0,1
35331,18437,579,1996,3,16,199603,"生活保護、就学校選択など自治体に大幅裁量　地方分権委部会が報告 ","Y",620,0,NA,1,8,199603,0,0,1
35333,18439,581,1996,3,16,199603,"「暫定」１か月以上に　予算案で政府・与党が方針 ","Y",328,0,NA,1,8,199603,1,0,1
35336,16895,404,1996,3,17,199603,"食糧費支出の接待側個人名、公開２割に　相手側４都県　全国知事調査","A",1626,0,1,NA,8,199603,0,0,1
35337,16896,405,1996,3,17,199603,"情報独占　官僚主義、国会がメスを（住専・政治は立ち直るか：下）","A",1561,0,1,NA,8,199603,0,0,1
35352,18450,597,1996,3,18,199603,"介護手当、２３都道府県で支給　自治体格差際立つ／読売新聞社全国調査 ","Y",542,0,NA,1,8,199603,0,0,1
35355,16903,414,1996,3,19,199603,"大野つや子氏が優位に　参院岐阜補選・朝日新聞社情勢調査","A",962,0,1,NA,8,199603,0,0,1
35356,16904,415,1996,3,19,199603,"暫定予算案は５０日間　政府・与党決定","A",205,0,1,NA,8,199603,1,0,1
35359,16907,418,1996,3,19,199603,"金融機関役員ら対象の「特別わいろ罪」新設へ　与党チーム試案","A",1170,0,1,NA,8,199603,0,0,1
35369,16912,425,1996,3,20,199603,"「住専」なお平行線　新進、暫定予算には協力　党首会談","A",837,0,1,NA,8,199603,0,0,1
35371,18458,610,1996,3,20,199603,"暫定予算など審議再開へ、党首会談合意　住専・ピケは平行線　正常化なお曲折 ","Y",1140,0,NA,1,8,199603,0,0,1
35385,16920,435,1996,3,23,199603,"住専争点にあす投開票　参院岐阜補選","A",559,0,1,NA,8,199603,0,0,1
35386,16921,436,1996,3,23,199603,"日切れ法案は２５日採決　住専国会","A",1008,0,1,NA,8,199603,0,0,1
35387,16922,438,1996,3,23,199603,"「普天間」秋に先送り　日米会談決着は困難　沖縄知事に橋本首相認識","A",263,0,1,NA,8,199603,1,0,1
35389,18466,626,1996,3,23,199603,"差額ベッド代を無料に　遺族に慰霊金も給付　エイズ最終和解へ与党方針 ","Y",1203,0,NA,1,8,199603,0,0,1
35393,18470,630,1996,3,23,199603,"日切れ法案、２５日に衆院委で採決　与党三党と新進党が合意 ","Y",253,0,NA,1,8,199603,0,0,1
35402,16928,446,1996,3,25,199603,"自民の厚い基盤崩せず　参院岐阜補選で大野つや子氏が当選","A",439,1,1,NA,8,199603,0,1,1
35403,16929,447,1996,3,25,199603,"住専に税投入反対６２％　朝日新聞社の参院岐阜補選投票者アンケート","A",463,0,1,NA,8,199603,0,0,1
35405,16931,449,1996,3,25,199603,"新進、ピケ解除を検討　参院岐阜補選で与党推薦の大野つや子氏圧勝で","A",377,0,1,NA,8,199603,0,0,1
35406,18475,645,1996,3,25,199603,"参院岐阜補選　与党・大野氏が圧勝　新進、共産候補破る　住専国会打開へ弾みも ","Y",1053,1,NA,1,8,199603,0,0,1
35407,18476,646,1996,3,25,199603,"参院岐阜補選　分散した住専批判票（解説） ","Y",416,0,NA,1,8,199603,0,0,1
35408,18477,647,1996,3,25,199603,"住専問題で空転の国会　土井議長調整が焦点に ","Y",662,0,NA,1,8,199603,0,0,1
35417,16937,456,1996,3,26,199603,"空転国会きょう正常化　新進党はピケを解除　与野党が条件合意","A",337,0,1,NA,8,199603,0,0,1
35418,18481,654,1996,3,26,199603,"国会きょう３週間ぶり正常化　新進がピケ解除　喚問問題は協議継続／与野党合意 ","Y",955,0,NA,1,8,199603,0,0,1
35431,18488,667,1996,3,27,199603,"坂本弁護士ビデオ問題　ＴＢＳ社長ら招致へ　来月３日に衆院逓信委の参考人 ","Y",273,0,NA,1,8,199603,0,0,1
35432,18489,668,1996,3,27,199603,"［明日への条件－日本総点検］第２部憲法再考（７）無力な参院（連載） ","Y",1665,0,NA,1,8,199603,0,0,1
35447,16952,474,1996,3,29,199603,"住民台帳番号制を提言　利用法は法令で限定　自治省研究会最終報告","A",115,0,1,NA,8,199603,0,0,1
35488,16972,499,1996,4,2,199604,"負担増の努力、母体行に要求　衆院予算委で久保蔵相","A",926,0,1,NA,12,199603,1,0,1
35489,16973,500,1996,4,2,199604,"沖縄の大田知事側が上告　米軍用地の代理署名訴訟","A",74,0,1,NA,12,199603,0,0,1
35500,16979,507,1996,4,3,199604,"「住専削除」前提とせず　新進党、予算案採決で方針","A",548,0,1,NA,12,199603,0,0,1
35501,16980,508,1996,4,3,199604,"ＴＢＳ、オウムにビデオ「見せる」と約束　参院逓信委の参考人招致","A",666,0,1,NA,12,199603,0,0,1
35506,18524,722,1996,4,3,199604,"オウムにビデオを抗議前に見せる約束　ＴＢＳ側が認める／参院逓信委 ","Y",852,0,NA,1,12,199603,0,0,1
35507,18525,723,1996,4,3,199604,"金融３法案　今国会提出見送りも　政府・与党が検討 ","Y",181,0,NA,1,12,199603,1,0,1
35519,18532,733,1996,4,4,199604,"ＴＢＳビデオ問題　調査結果を番組で放送　衆院委質疑で磯崎社長が表明 ","Y",459,0,NA,1,12,199603,0,0,1
35529,18537,742,1996,4,5,199604,"加藤氏喚問で参考人案が浮上　国会打開で与野党折衝へ ","Y",621,0,NA,1,12,199603,0,0,1
35532,16993,526,1996,4,6,199604,"役所内の論議、不開示も　情報公開法「法案要綱」素案が明らかに","A",2058,0,1,NA,12,199603,0,0,1
35550,18549,759,1996,4,7,199604,"［緊急点検　税の行方］（３）農業対策　決定握る族議員（連載） ","Y",1615,0,NA,1,12,199603,0,0,1
35564,17009,545,1996,4,9,199604,"木津・大阪両信組の処理、「府税投入できぬ」　山田勇・大阪知事","A",530,0,1,NA,12,199603,0,0,1
35572,18559,773,1996,4,9,199604,"末野興産きょう強制調査　所得税法違反容疑、社長の脱税も含め／大阪国税局 ","Y",747,0,NA,1,12,199603,0,0,1
35574,17014,551,1996,4,10,199604,"住専予算の採決にらみ折衝　与党「執行留保」も検討","A",989,0,1,NA,12,199603,0,0,1
35579,18561,778,1996,4,10,199604,"テレビ「信頼できる」は２５％　衆院議員のメディア評価／読売新聞社調査 ","Y",1583,0,NA,1,12,199603,0,0,1
35583,18565,782,1996,4,10,199604,"金融関連３法案、１２日に国会提出／与党方針 ","Y",213,0,NA,1,12,199603,0,0,1
35587,17022,561,1996,4,11,199604,"住専予算、執行留保で決着　税金投入の枠組み変わらず、衆院通過へ","A",591,0,1,NA,12,199603,0,0,1
35589,17024,563,1996,4,11,199604,"問題の核心あいまい　国対政治的な妥協　住専予算案決着＜解説＞","A",982,-1,1,NA,12,199603,0,0,1
35590,18566,787,1996,4,11,199604,"９６年度予算案きょう衆院通過　住専処理、予算書修正で決着　制度整備後に措置 ","Y",1335,0,NA,1,12,199603,0,0,1
35591,18567,788,1996,4,11,199604,"９６年度予算通過へ日程合意／衆院予算委理事会 ","Y",129,0,NA,1,12,199603,0,0,1
35597,17027,567,1996,4,12,199604,"住専国会、ふがいない政治　民意反映へ再論戦必要　小林暉昌","A",220,0,1,NA,12,199604,0,0,1
35598,17028,568,1996,4,12,199604,"与党、過半数に迫る　「北朝鮮侵入」が追い風　韓国総選挙","A",1588,-1,1,NA,12,199604,0,0,1
35599,17029,569,1996,4,12,199604,"「住専」税投入を可決　予算案が衆院通過　執行は先送り","A",620,0,1,NA,12,199604,0,0,1
35601,18572,794,1996,4,12,199604,"９６年度予算案、衆院を通過　「住専問題」再燃は必至　与党に会期延長論 ","Y",779,0,NA,1,12,199604,0,0,1
35603,18574,796,1996,4,12,199604,"韓国総選挙　与党の単独過半数は微妙　首都圏などで接戦 ","Y",627,0,NA,1,12,199604,0,0,1
35608,18576,802,1996,4,13,199604,"外国人含め開示請求権　情報公開法要綱の部会案が明らかに ","Y",180,0,NA,1,12,199604,0,0,1
35610,18578,804,1996,4,13,199604,"安部氏、参考人として出席の意向　１７日の参院厚生委員会のエイズ問題小委に ","Y",71,0,NA,1,12,199604,0,0,1
35613,17034,577,1996,4,14,199604,"「頑張れ沖縄」５５０００通　米軍基地問題で大田知事に手紙やＦＡＸ","A",1824,0,1,NA,12,199604,0,0,1
35626,18587,822,1996,4,16,199604,"沖縄米軍基地移転　国負担を閣議決定へ　「十分な法・財政的措置」 ","Y",492,0,NA,1,12,199604,0,0,1
35640,18595,832,1996,4,17,199604,"介護保険の市町村負担は２５％　段階実施も検討　老人保健福祉審が最終報告案 ","Y",863,0,NA,1,12,199604,0,0,1
35642,18597,834,1996,4,17,199604,"「金融特別委」を１９日設置へ　与党・新進が合意 ","Y",322,0,NA,1,12,199604,0,0,1
35655,17053,602,1996,4,19,199604,"「沖縄に来て基地をご覧下さい」　大田沖縄県知事、米大統領と対面","A",54,0,1,NA,12,199604,0,0,1
35667,17057,607,1996,4,20,199604,"住専問題での証人喚問の方針確認　参院で与党３党","A",678,0,1,NA,12,199604,0,0,1
35668,17058,608,1996,4,20,199604,"「紹介融資に問題ない」　母体行・住専が主張　参院予算委参考人招致","A",410,0,1,NA,12,199604,0,0,1
35678,18615,860,1996,4,20,199604,"薬害エイズで衆院委参考人招致　安部氏、責任も謝罪も否定 ","Y",699,0,NA,1,12,199604,0,0,1
35697,18626,879,1996,4,22,199604,"改正宗教法人法９月施行　財務書類の提出免除は年収８０００万円以下が有力 ","Y",340,0,NA,1,12,199604,0,0,1
35705,18629,886,1996,4,23,199604,"公的介護保険、６５歳以上対象　財政運営主体は市町村・国併記／老健審最終報告 ","Y",1333,0,NA,1,12,199604,0,0,1
35712,17082,641,1996,4,24,199604,"血液製剤の扱いは研究班に一任　薬害エイズで元薬務局長の持永代議士","A",929,0,1,NA,12,199604,0,0,1
35721,17085,645,1996,4,25,199604,"北朝鮮実務者が来日へ　日朝交渉へ環境づくり　与党招請","A",872,0,1,NA,12,199604,0,0,1
35722,17086,646,1996,4,25,199604,"国の行政機関に開示義務　不開示救済に審査会　情報公開法要綱案発表","A",513,0,1,NA,12,199604,0,0,1
35726,18639,900,1996,4,25,199604,"情報公開法要綱案、行政文書の開示義務づけ　行革委が中間報告 ","Y",731,0,NA,1,12,199604,0,0,1
35731,17091,652,1996,4,26,199604,"診療所にも療養型病床群　患者の理解へ努力　法改正で医療審が答申","A",1786,0,1,NA,12,199604,0,0,1
35740,17096,659,1996,4,27,199604,"持ち株会社解禁の法改正、今国会は断念　連立与党","A",633,0,1,NA,12,199604,0,0,1
35746,18647,914,1996,4,27,199604,"邦人救出に自衛艦も　極東有事の際の政府方針　次期国会で法改正 ","Y",483,0,NA,1,12,199604,1,0,1
35752,17101,664,1996,4,28,199604,"松田利民道副知事が辞意　公費不正支出問題のトップ波及避ける狙い","A",465,0,1,NA,12,199604,0,0,1
35760,18656,927,1996,4,28,199604,"［政まつりごと］第六部テレポリティックス（５）テレビ手法（連載） ","Y",1866,0,NA,1,12,199604,0,0,1
35765,17109,675,1996,4,29,199604,"法務省、自治体へ請求者名要求　３カ月で撤回　外国人登録原票の開示","A",1172,0,1,NA,12,199604,0,0,1
35773,17112,680,1996,4,30,199604,"あすから証人喚問　住専問題で参院予算委員会","A",1033,1,1,NA,12,199604,0,0,1
35782,17115,685,1996,5,1,199605,"村山富市社民党首が訪中へ　早ければ５月中にも実現","A",261,0,1,NA,10,199604,0,0,1
35784,17117,687,1996,5,1,199605,"川崎市、国籍条項を撤廃　管理職登用は制限　今年度から市長が方針","A",326,0,1,NA,10,199604,0,0,1
35792,17121,693,1996,5,2,199605,"条件次第で容認　米軍の基地機能移転問題で岩国市長が示唆","A",180,0,1,NA,10,199604,0,0,1
35795,18672,955,1996,5,2,199605,"極東有事に難民の一時滞在許可　「救援」含め法整備　政府が方針 ","Y",1019,0,NA,1,10,199604,1,0,1
35796,18673,956,1996,5,2,199605,"沖縄米軍普天間飛行場の一部移転　山口・岩国市長が条件付きで受け入れ示唆 ","Y",505,0,NA,1,10,199604,0,0,1
35798,18675,958,1996,5,2,199605,"参院委証人喚問　桃源社社長が宣誓を一時拒否　「住専問題、政策ミス」と主張 ","Y",559,0,NA,1,10,199604,0,0,1
35810,18682,970,1996,5,3,199605,"「母体行負担は限界」　橋本前全銀協会長が参院の住専問題証人喚問で強調 ","Y",634,0,NA,1,10,199604,0,0,1
35815,17133,709,1996,5,4,199605,"衆院解散は秋以降か　サミット後、内閣改造も","A",1418,0,1,NA,10,199604,1,0,1
35819,18685,976,1996,5,4,199605,"富士山に入山料　ゴミ対策やトイレ整備　関係自治体に林野庁が打診へ ","Y",375,0,NA,1,10,199604,0,0,1
35837,17143,723,1996,5,6,199605,"自民と連立否定　個別政策は連携も　新進党の小沢一郎氏","A",798,0,1,NA,10,199604,0,1,1
35841,18696,996,1996,5,6,199605,"「社さ」と連立解消すれば自民に閣外協力　小沢新進党首が表明 ","Y",550,0,NA,1,10,199604,0,1,1
35842,18697,997,1996,5,6,199605,"新進党の小沢党首、江主席と会談 ","Y",224,0,NA,1,10,199604,0,0,1
35844,18699,999,1996,5,6,199605,"［地球を読む］核の脅威増大　挑戦せぬ国際政治　Ｍ・ゴルバチョフ（寄稿） ","Y",3232,0,NA,1,10,199604,0,0,1
35846,17147,730,1996,5,8,199605,"住専問題の国会決議、決着持ち越し　参議院の実務者会議","A",232,0,1,NA,10,199604,0,0,1
35868,17159,748,1996,5,10,199605,"米軍用地の強制使用手続き、迅速化狙い法整備方針　政府、来春までに","A",1360,0,1,NA,10,199605,1,0,1
35871,18710,1017,1996,5,10,199605,"予算成立持ち越し　「住専」決議先送り　きょう午前採決／参院 ","Y",1675,0,NA,1,10,199605,0,0,1
35875,18714,1022,1996,5,10,199605,"米軍用地使用　特別立法、秋にも法案　政府・与党が調整に着手 ","Y",720,0,NA,1,10,199605,1,0,1
35883,18716,1028,1996,5,11,199605,"住専関連法成立に全力　「有事対応」週明け着手　予算成立受け橋本首相が会見 ","Y",1044,0,NA,1,10,199605,1,0,1
35884,18717,1029,1996,5,11,199605,"加藤紘一氏「参考人」で　喚問問題打開へ与党が打診 ","Y",645,0,NA,1,10,199605,0,0,1
35885,18718,1030,1996,5,11,199605,"「介護保険」４０歳以上　サービスと加入の対象　与党、方針固める ","Y",591,0,NA,1,10,199605,0,0,1
35891,17170,765,1996,5,12,199605,"瀕死の銀行（金融改革の視点　衆院特別委論議を前に：１）","A",1773,0,1,NA,10,199605,0,0,1
35892,17171,766,1996,5,12,199605,"日銀「最大限の独立性を」　日銀法改正で基本方針＝訂正あり","A",259,0,1,NA,10,199605,0,0,1
35900,17173,770,1996,5,13,199605,"「加藤喚問」焦点に　与野党攻防本格化へ　国会、住専法案審議入り","A",1743,0,1,NA,10,199605,0,0,1
35901,17174,771,1996,5,13,199605,"権限の集中（金融改革の視点　衆院特別委論議を前に：２）","A",1398,0,1,NA,10,199605,0,0,1
35903,18728,1047,1996,5,13,199605,"番組の「政治的公平」に基準　内容評価に第三者機関　多チャンネル放送懇が検討 ","Y",1005,0,NA,1,10,199605,0,0,1
35909,17178,777,1996,5,14,199605,"日銀の独立（金融改革の視点　衆院特別委論議を前に：３）＝訂正あり","A",296,0,1,NA,10,199605,0,0,1
35912,18732,1054,1996,5,14,199605,"国家公務員を一括採用　外交官試験は廃止　「省益」打破へ政府・与党検討 ","Y",978,0,NA,1,10,199605,1,0,1
35913,18733,1055,1996,5,14,199605,"国家公務員を一括採用　問われる政治の力量（解説） ","Y",558,0,NA,1,10,199605,0,0,1
35914,18734,1056,1996,5,14,199605,"介護保険、９９年度スタートへ　与党・厚生省が方針 ","Y",429,0,NA,1,10,199605,0,0,1
35921,17183,784,1996,5,15,199605,"制度の疲弊（金融改革の視点　衆院特別委論議を前に：４）＝訂正あり","A",1904,0,1,NA,10,199605,0,0,1
35929,17185,788,1996,5,16,199605,"オウム教団の政治性否定、陳述は続行　麻原被告の破防法弁明手続き","A",538,0,1,NA,10,199605,0,0,1
35935,18745,1071,1996,5,16,199605,"解散は秋の国会以降　橋本首相が意向　与党に早期改造論 ","Y",1023,0,NA,1,10,199605,1,0,1
35949,18753,1083,1996,5,17,199605,"自治体管理職「外国人登用」退ける　都職員訴訟、東京地裁が棄却 ","Y",1128,0,NA,1,10,199605,0,0,1
35953,18757,1087,1996,5,17,199605,"ロシア、徴兵制廃止打ち出す　大統領令に署名　４年後メド　選挙対策の見方も ","Y",600,0,NA,1,10,199605,0,0,1
35959,17200,807,1996,5,18,199605,"郵政相がＴＢＳに厳重注意、改善指導　「放送法趣旨に照らし遺憾」","A",1059,0,1,NA,10,199605,0,0,1
35962,18762,1094,1996,5,18,199605,"日米防衛協力の範囲拡大　選挙後「保守政権」で／山崎自民政調会長 ","Y",571,0,NA,1,10,199605,1,1,1
35968,17201,810,1996,5,19,199605,"「新党」「社民」で地方は二分　総選挙の戦い方で全国幹事長調査","A",925,0,1,NA,10,199605,0,1,1
35974,18770,1107,1996,5,19,199605,"消費税５％、来月了承　衆院選配慮、前倒し／与党方針 ","Y",600,0,NA,1,10,199605,0,0,1
35991,17212,825,1996,5,21,199605,"台湾を知る　教育内容で政治論争（奔流中国　第５部・台湾から：３）","A",506,0,1,NA,10,199605,0,0,1
35993,18780,1123,1996,5,21,199605,"民法改正・介護保険の法案提出見送り　住専審議に全力／政府・与党 ","Y",1241,0,NA,1,10,199605,1,0,1
36004,18786,1131,1996,5,22,199605,"住専処理安定化基金　拠出１兆円上積みへ　金融機関に負担要請／政府・与党方針 ","Y",1432,0,NA,1,10,199605,1,0,1
36022,17225,845,1996,5,24,199605,"総務会長代理の船田元氏を「解任」　新進党","A",1201,0,1,NA,10,199605,0,0,1
36025,17228,848,1996,5,24,199605,"ＮＬＤ議員拘束１８７人に　スー・チーさん、自宅で会見　ミャンマー","A",399,0,1,NA,10,199605,0,0,1
36029,18799,1150,1996,5,24,199605,"新進党、船田元氏の役職解任　新党構想に批判噴出 ","Y",495,0,NA,1,10,199605,0,0,1
36041,18805,1159,1996,5,25,199605,"株主訴訟回避へ国会決議　住専追加負担で政府・与党方針　「公共性」打ち出す ","Y",1235,0,NA,1,10,199605,1,0,1
36048,17239,863,1996,5,26,199605,"スー・チーさん「座して待てぬ」　ＮＬＤ議員総会「予定通り開く」","A",439,0,1,NA,10,199605,0,0,1
36052,18812,1171,1996,5,26,199605,"ミャンマーの議員ら拘束２５６人に　スー・チーさん演説、予定通りきょう総会 ","Y",659,0,NA,1,10,199605,0,0,1
36061,18817,1183,1996,5,27,199605,"住専処理法案　追加負担にかかわらず、今国会での成立強調／梶山官房長官 ","Y",293,0,NA,1,10,199605,1,0,1
36062,18818,1184,1996,5,27,199605,"スー・チーさん自宅でＮＬＤ党大会開く　議員拘束響き、総会を変更／ミャンマー ","Y",460,0,NA,1,10,199605,0,0,1
36067,17248,876,1996,5,28,199605,"住専・金融法案、きょう審議入り　衆院金融問題特別委員会","A",259,0,1,NA,10,199605,0,0,1
36078,17251,880,1996,5,29,199605,"「バブル巡り政策的ミス」　橋本首相認める　衆院金融問題特別委","A",294,0,1,NA,10,199605,1,0,1
36086,18831,1203,1996,5,29,199605,"「財政」「金融」分離を否定　久保蔵相が大蔵見直しで見解／衆院金融特別委 ","Y",495,0,NA,1,10,199605,1,0,1
36103,17263,897,1996,5,31,199605,"衆院採決前の自民・加藤氏招致、与党応じる方針　「ヤミ献金」問題","A",1247,0,1,NA,10,199605,0,1,1
36110,18844,1225,1996,5,31,199605,"住専審議　３１日も一般質疑続行／衆院金融問題等特別委 ","Y",224,0,NA,1,10,199605,0,0,1
36115,17269,905,1996,6,1,199606,"次期首相にネタニヤフ氏　和平失速の恐れ　イスラエル総選挙","A",1038,0,1,NA,7,199605,1,0,1
36122,17272,910,1996,6,2,199606,"大蔵省の金融分離盛らず　銀行局など機構改革　与党チーム改革最終案","A",431,0,1,NA,7,199605,0,0,1
36127,18852,1239,1996,6,2,199606,"政党交付金を８０億円“貯金”　９５年分、主要４党繰り越す ","Y",424,0,NA,1,7,199605,0,0,1
36136,18856,1250,1996,6,3,199606,"日銀法改正案は新諮問機関で協議　大蔵の影響抑える　政府・与党が方針 ","Y",1272,0,NA,1,7,199605,1,0,1
